"geocode","name_muni","biome","altitude","koppen"
2700409,"ATALAIA","mata atlantica",142.86,"As"
2700508,"BARRA DE SANTO ANT‚NIO","mata atlantica",43.37,"Am"
2700607,"BARRA DE S«O MIGUEL","mata atlantica",46.87,"As"
2700706,"BATALHA","caatinga",163.55,"BSh"
2700805,"BELêM","caatinga",317.13,"As"
2700904,"BELO MONTE","caatinga",127.84,"BSh"
2701001,"BOCA DA MATA","mata atlantica",142.24,"As"
2701100,"BRANQUINHA","mata atlantica",230.36,"As"
2701209,"CACIMBINHAS","caatinga",245.95,"As"
2701308,"CAJUEIRO","mata atlantica",167.7,"As"
2701357,"CAMPESTRE","mata atlantica",138.39,"Am"
2701407,"CAMPO ALEGRE","mata atlantica",146.09,"As"
2701506,"CAMPO GRANDE","caatinga",150.82,"As"
2701605,"CANAPI","caatinga",356.95,"As"
2701704,"CAPELA","mata atlantica",188.28,"As"
2701803,"CARNEIROS","caatinga",332.18,"As"
2701902,"CH« PRETA","mata atlantica",449.14,"As"
2702009,"COITê DO N‡IA","caatinga",254.33,"As"
2702108,"COL‚NIA LEOPOLDINA","mata atlantica",314.7,"As"
2702207,"COQUEIRO SECO","mata atlantica",55.42,"Am"
2702306,"CORURIPE","mata atlantica",62.46,"As"
2702355,"CRA÷BAS","caatinga",234.88,"BSh"
2702405,"DELMIRO GOUVEIA","caatinga",250.26,"BSh"
2702504,"DOIS RIACHOS","caatinga",264.57,"As"
2702553,"ESTRELA DE ALAGOAS","caatinga",299.33,"As"
2702603,"FEIRA GRANDE","caatinga",196.03,"As"
2702702,"FELIZ DESERTO","mata atlantica",18.86,"As"
2702801,"FLEXEIRAS","mata atlantica",169.97,"As"
2702900,"GIRAU DO PONCIANO","caatinga",226.6,"As"
2703007,"IBATEGUARA","mata atlantica",488.28,"As"
2703106,"IGACI","caatinga",250.31,"As"
2703205,"IGREJA NOVA","mata atlantica",63.2,"As"
2703304,"INHAPI","caatinga",309.94,"As"
2703403,"JACARê DOS HOMENS","caatinga",154.13,"BSh"
2703502,"JACU÷PE","mata atlantica",112.11,"Am"
2703601,"JAPARATINGA","mata atlantica",37.24,"Am"
2703700,"JARAMATAIA","caatinga",176.75,"BSh"
2703759,"JEQUIµ DA PRAIA","mata atlantica",65.26,"As"
2703809,"JOAQUIM GOMES","mata atlantica",211.61,"As"
2703908,"JUNDIµ","mata atlantica",116.23,"Am"
2704005,"JUNQUEIRO","mata atlantica",170.04,"As"
2704104,"LAGOA DA CANOA","caatinga",265.85,"As"
2704203,"LIMOEIRO DE ANADIA","mata atlantica",201.49,"As"
2704302,"MACEI‡","mata atlantica",58.91,"Am"
2704401,"MAJOR ISIDORO","caatinga",203.08,"As"
2704500,"MARAGOGI","mata atlantica",63.48,"Am"
2704609,"MARAVILHA","caatinga",343.01,"As"
2704708,"MARECHAL DEODORO","mata atlantica",48.37,"Am"
2704807,"MARIBONDO","mata atlantica",255.82,"As"
2704906,"MAR VERMELHO","mata atlantica",435.62,"As"
2705002,"MATA GRANDE","caatinga",451.58,"As"
2705101,"MATRIZ DE CAMARAGIBE","mata atlantica",89.91,"Aw"
2705200,"MESSIAS","mata atlantica",129.35,"As"
2705309,"MINADOR DO NEGR«O","caatinga",291.95,"As"
2705408,"MONTEIR‡POLIS","caatinga",228.51,"BSh"
2705507,"MURICI","mata atlantica",186.32,"As"
2705606,"NOVO LINO","mata atlantica",158.25,"Aw"
2705705,"OLHO D'µGUA DAS FLORES","caatinga",260.07,"As"
2705804,"OLHO D'µGUA DO CASADO","caatinga",266.26,"As"
2705903,"OLHO D'µGUA GRANDE","caatinga",115.58,"As"
2706000,"OLIVENÄA","caatinga",230.03,"As"
2706109,"OURO BRANCO","caatinga",367.52,"As"
2706208,"PALESTINA","caatinga",154.59,"BSh"
2706307,"PALMEIRA DOS ÷NDIOS","caatinga",360.56,"As"
2706406,"P«O DE AÄÈCAR","caatinga",139.09,"BSh"
2706422,"PARICONHA","caatinga",362.33,"As"
2706448,"PARIPUEIRA","mata atlantica",42.98,"Am"
2706505,"PASSO DE CAMARAGIBE","mata atlantica",33.19,"Am"
2706604,"PAULO JACINTO","mata atlantica",414.2,"As"
2706703,"PENEDO","mata atlantica",52.09,"As"
2706802,"PIAÄABUÄU","mata atlantica",7.18,"As"
2706901,"PILAR","mata atlantica",91.36,"As"
2707008,"PINDOBA","mata atlantica",348.93,"As"
2707107,"PIRANHAS","caatinga",213.52,"BSh"
2707206,"POÄO DAS TRINCHEIRAS","caatinga",385.24,"As"
2707305,"PORTO CALVO","mata atlantica",52.5,"Am"
2707404,"PORTO DE PEDRAS","mata atlantica",49.93,"Am"
2707503,"PORTO REAL DO COLêGIO","caatinga",72.34,"As"
2707602,"QUEBRANGULO","mata atlantica",469.23,"As"
2707701,"RIO LARGO","mata atlantica",104.91,"As"
2707800,"ROTEIRO","mata atlantica",62.61,"As"
2707909,"SANTA LUZIA DO NORTE","mata atlantica",54.13,"Am"
2708006,"SANTANA DO IPANEMA","caatinga",336.77,"As"
2708105,"SANTANA DO MUNDAÈ","mata atlantica",356.2,"As"
2708204,"S«O BRµS","caatinga",49.67,"As"
2708303,"S«O JOSê DA LAJE","mata atlantica",382.58,"As"
2708402,"S«O JOSê DA TAPERA","caatinga",236.34,"BSh"
2708501,"S«O LU÷S DO QUITUNDE","mata atlantica",89.95,"Am"
2708600,"S«O MIGUEL DOS CAMPOS","mata atlantica",100.2,"As"
2708709,"S«O MIGUEL DOS MILAGRES","mata atlantica",44.78,"Am"
2708808,"S«O SEBASTI«O","mata atlantica",154.49,"As"
2708907,"SATUBA","mata atlantica",56.5,"Am"
2708956,"SENADOR RUI PALMEIRA","caatinga",304.76,"As"
2709004,"TANQUE D'ARCA","mata atlantica",274.66,"As"
2709103,"TAQUARANA","caatinga",252.71,"As"
2709152,"TEOT‚NIO VILELA","mata atlantica",124.1,"As"
2709202,"TRAIPU","caatinga",149.32,"As"
2709301,"UNI«O DOS PALMARES","mata atlantica",280.02,"As"
2709400,"VIÄOSA","mata atlantica",341.79,"As"
2800100,"AMPARO DE S«O FRANCISCO","caatinga",67.37,"As"
2800209,"AQUIDAB«","caatinga",169.5,"As"
2800308,"ARACAJU","mata atlantica",7.91,"Am"
2800407,"ARAUµ","mata atlantica",97.71,"As"
2800506,"AREIA BRANCA","mata atlantica",184.75,"As"
2800605,"BARRA DOS COQUEIROS","mata atlantica",6.11,"Am"
2800670,"BOQUIM","mata atlantica",121.38,"As"
2800704,"BREJO GRANDE","mata atlantica",6.31,"As"
2801009,"CAMPO DO BRITO","caatinga",165.6,"As"
2801108,"CANHOBA","caatinga",85.51,"As"
2801207,"CANINDê DE S«O FRANCISCO","caatinga",250.24,"BSh"
2801306,"CAPELA","mata atlantica",120.64,"As"
2801405,"CARIRA","caatinga",278.33,"As"
2801504,"CARM‡POLIS","mata atlantica",27.89,"As"
2801603,"CEDRO DE S«O JO«O","caatinga",46.74,"As"
2801702,"CRISTINµPOLIS","mata atlantica",111.2,"Am"
2801900,"CUMBE","mata atlantica",195.12,"As"
2802007,"DIVINA PASTORA","mata atlantica",54.39,"As"
2802106,"EST∂NCIA","mata atlantica",39.47,"Am"
2802205,"FEIRA NOVA","caatinga",196.94,"As"
2802304,"FREI PAULO","caatinga",226.19,"As"
2802403,"GARARU","caatinga",137.92,"As"
2802502,"GENERAL MAYNARD","mata atlantica",30.61,"As"
2802601,"GRACHO CARDOSO","caatinga",214.81,"As"
2802700,"ILHA DAS FLORES","mata atlantica",6.05,"As"
2802809,"INDIAROBA","mata atlantica",49.71,"Am"
2802908,"ITABAIANA","caatinga",194.62,"As"
2803005,"ITABAIANINHA","caatinga",163.83,"As"
2803104,"ITABI","caatinga",168.76,"As"
2803203,"ITAPORANGA D'AJUDA","mata atlantica",58.1,"Am"
2803302,"JAPARATUBA","mata atlantica",65.44,"As"
2803401,"JAPOAT«","mata atlantica",112.43,"As"
2803500,"LAGARTO","caatinga",180.94,"As"
2803609,"LARANJEIRAS","mata atlantica",41.11,"As"
2803708,"MACAMBIRA","caatinga",186.5,"As"
2803807,"MALHADA DOS BOIS","caatinga",109.63,"As"
2803906,"MALHADOR","mata atlantica",148.64,"As"
2804003,"MARUIM","mata atlantica",30.48,"As"
2804102,"MOITA BONITA","caatinga",211.89,"As"
2804201,"MONTE ALEGRE DE SERGIPE","caatinga",241.16,"As"
2804300,"MURIBECA","mata atlantica",124.74,"As"
2804409,"NE‡POLIS","mata atlantica",60.2,"As"
2804458,"NOSSA SENHORA APARECIDA","caatinga",231.98,"As"
2804508,"NOSSA SENHORA DA GL‡RIA","caatinga",240.77,"As"
2804607,"NOSSA SENHORA DAS DORES","mata atlantica",169.64,"As"
2804706,"NOSSA SENHORA DE LOURDES","caatinga",123.52,"As"
2804805,"NOSSA SENHORA DO SOCORRO","mata atlantica",27.61,"Am"
2804904,"PACATUBA","mata atlantica",34.85,"As"
2805000,"PEDRA MOLE","caatinga",187.48,"As"
2805109,"PEDRINHAS","mata atlantica",134.85,"As"
2805208,"PINH«O","caatinga",215.46,"As"
2805307,"PIRAMBU","mata atlantica",37.64,"As"
2805406,"POÄO REDONDO","caatinga",234.04,"BSh"
2805505,"POÄO VERDE","caatinga",295.67,"As"
2805604,"PORTO DA FOLHA","caatinga",169.8,"BSh"
2805703,"PROPRIµ","mata atlantica",22.83,"As"
2805802,"RIACH«O DO DANTAS","caatinga",256.35,"As"
2805901,"RIACHUELO","mata atlantica",52.03,"As"
2806008,"RIBEIR‡POLIS","caatinga",235.5,"As"
2806107,"ROSµRIO DO CATETE","mata atlantica",38.61,"As"
2806206,"SALGADO","mata atlantica",109.67,"As"
2806305,"SANTA LUZIA DO ITANHY","mata atlantica",60.51,"Am"
2806404,"SANTANA DO S«O FRANCISCO","mata atlantica",61.74,"As"
2806503,"SANTA ROSA DE LIMA","mata atlantica",110.68,"As"
2806602,"SANTO AMARO DAS BROTAS","mata atlantica",21.02,"As"
2806701,"S«O CRIST‡V«O","mata atlantica",43.2,"Am"
2806800,"S«O DOMINGOS","mata atlantica",178.52,"As"
2806909,"S«O FRANCISCO","mata atlantica",88.75,"As"
2807006,"S«O MIGUEL DO ALEIXO","mata atlantica",183.57,"As"
2807105,"SIM«O DIAS","caatinga",291.29,"As"
2807204,"SIRIRI","mata atlantica",115.24,"As"
2807303,"TELHA","mata atlantica",40.33,"As"
2807402,"TOBIAS BARRETO","caatinga",245.03,"As"
2807501,"TOMAR DO GERU","caatinga",155.3,"As"
2807600,"UMBAÈBA","mata atlantica",116.33,"Am"
2900108,"ABA÷RA","caatinga",960.54,"Aw"
2900207,"ABARê","caatinga",367.37,"BSh"
2900306,"ACAJUTIBA","mata atlantica",144.59,"Am"
2900355,"ADUSTINA","caatinga",305.92,"As"
2900405,"µGUA FRIA","mata atlantica",318.52,"As"
2900504,"êRICO CARDOSO","caatinga",1075.64,"Cwb"
2900603,"AIQUARA","mata atlantica",210.19,"Af"
2900702,"ALAGOINHAS","mata atlantica",186.94,"Af"
2900801,"ALCOBAÄA","mata atlantica",47.46,"Af"
2900900,"ALMADINA","mata atlantica",470.57,"Aw"
2901007,"AMARGOSA","mata atlantica",456.89,"Aw"
2901106,"AMêLIA RODRIGUES","mata atlantica",137.69,"Af"
2901155,"AMêRICA DOURADA","caatinga",769.84,"BSh"
2901205,"ANAGê","caatinga",639.67,"BSh"
2901304,"ANDARA÷","caatinga",602.55,"Aw"
2901353,"ANDORINHA","caatinga",461.71,"As"
2901403,"ANGICAL","caatinga",548.63,"Aw"
2901502,"ANGUERA","mata atlantica",213.21,"As"
2901601,"ANTAS","caatinga",363.99,"As"
2901700,"ANT‚NIO CARDOSO","mata atlantica",170.41,"As"
2901809,"ANT‚NIO GONÄALVES","caatinga",672.05,"As"
2901908,"APORµ","mata atlantica",192.74,"As"
2901957,"APUAREMA","mata atlantica",353.74,"Af"
2902005,"ARACATU","caatinga",555.58,"BSh"
2902054,"ARAÄµS","mata atlantica",114.67,"Af"
2902104,"ARACI","caatinga",286.97,"BSh"
2902203,"ARAMARI","mata atlantica",244.05,"Am"
2902252,"ARATACA","mata atlantica",355.35,"Af"
2902302,"ARATU÷PE","mata atlantica",109.86,"Af"
2902401,"AURELINO LEAL","mata atlantica",164.33,"Af"
2902500,"BAIAN‡POLIS","cerrado",773.56,"Aw"
2902609,"BAIXA GRANDE","caatinga",354.53,"As"
2902658,"BANZA“","caatinga",333.95,"As"
2902708,"BARRA","caatinga",479.48,"Aw"
2902807,"BARRA DA ESTIVA","caatinga",726.6,"BSh"
2902906,"BARRA DO CHOÄA","mata atlantica",849.08,"Cfa"
2903003,"BARRA DO MENDES","caatinga",990.73,"BSh"
2903102,"BARRA DO ROCHA","mata atlantica",233.83,"Af"
2903201,"BARREIRAS","cerrado",724.75,"Aw"
2903235,"BARRO ALTO","caatinga",784.73,"BSh"
2903276,"BARROCAS","caatinga",357.45,"As"
2903300,"BARRO PRETO","mata atlantica",176.67,"Af"
2903409,"BELMONTE","mata atlantica",73.67,"Af"
2903508,"BELO CAMPO","mata atlantica",704.97,"Cwa"
2903607,"BIRITINGA","caatinga",323.77,"As"
2903706,"BOA NOVA","mata atlantica",690.44,"BSh"
2903805,"BOA VISTA DO TUPIM","caatinga",411.79,"BSh"
2903904,"BOM JESUS DA LAPA","caatinga",466.06,"As"
2903953,"BOM JESUS DA SERRA","caatinga",725.18,"BSh"
2904001,"BONINAL","caatinga",1135,"Cwb"
2904050,"BONITO","caatinga",961.52,"As"
2904100,"BOQUIRA","caatinga",668.35,"As"
2904209,"BOTUPOR«","caatinga",745.57,"As"
2904308,"BREJÂES","mata atlantica",698.99,"As"
2904407,"BREJOL∂NDIA","caatinga",558.63,"Aw"
2904506,"BROTAS DE MACAÈBAS","caatinga",959.25,"As"
2904605,"BRUMADO","caatinga",538.81,"BSh"
2904704,"BUERAREMA","mata atlantica",202.58,"Af"
2904753,"BURITIRAMA","caatinga",579.69,"Aw"
2904803,"CAATIBA","mata atlantica",503.99,"Aw"
2904852,"CABACEIRAS DO PARAGUAÄU","mata atlantica",177.86,"Aw"
2904902,"CACHOEIRA","mata atlantica",99.45,"Af"
2905008,"CACULê","caatinga",687.01,"As"
2905107,"CAêM","caatinga",460.73,"Aw"
2905156,"CAETANOS","caatinga",482.21,"BSh"
2905206,"CAETITê","cerrado",888.44,"As"
2905305,"CAFARNAUM","caatinga",825.39,"BSh"
2905404,"CAIRU","mata atlantica",15.3,"Af"
2905503,"CALDEIR«O GRANDE","caatinga",445.5,"Aw"
2905602,"CAMACAN","mata atlantica",284.23,"Af"
2905701,"CAMAÄARI","mata atlantica",33.81,"Af"
2905800,"CAMAMU","mata atlantica",127.03,"Af"
2905909,"CAMPO ALEGRE DE LOURDES","caatinga",499.96,"BSh"
2906006,"CAMPO FORMOSO","caatinga",690.39,"BSh"
2906105,"CANµPOLIS","caatinga",690.36,"Aw"
2906204,"CANARANA","caatinga",775.99,"BSh"
2906303,"CANAVIEIRAS","mata atlantica",52.27,"Af"
2906402,"CANDEAL","caatinga",239.87,"As"
2906501,"CANDEIAS","mata atlantica",46.05,"Af"
2906600,"CANDIBA","caatinga",660.96,"As"
2906709,"C∂NDIDO SALES","mata atlantica",812.1,"Cwa"
2906808,"CANSANÄ«O","caatinga",352.16,"BSh"
2906824,"CANUDOS","caatinga",500.03,"BSh"
2906857,"CAPELA DO ALTO ALEGRE","caatinga",331.61,"BSh"
2906873,"CAPIM GROSSO","caatinga",395.73,"BSh"
2906899,"CARA÷BAS","caatinga",524.25,"BSh"
2906907,"CARAVELAS","mata atlantica",86.48,"Af"
2907004,"CARDEAL DA SILVA","mata atlantica",111.04,"Af"
2907103,"CARINHANHA","caatinga",477.31,"As"
2907202,"CASA NOVA","caatinga",461.19,"BSh"
2907301,"CASTRO ALVES","mata atlantica",230.94,"As"
2907400,"CATOL∂NDIA","cerrado",709.02,"Aw"
2907509,"CATU","mata atlantica",131.07,"Af"
2907558,"CATURAMA","caatinga",644.43,"As"
2907608,"CENTRAL","caatinga",621.7,"BSh"
2907707,"CHORROCH‡","caatinga",409.18,"BSh"
2907806,"C÷CERO DANTAS","caatinga",401.26,"As"
2907905,"CIP‡","caatinga",178.37,"As"
2908002,"COARACI","mata atlantica",354.3,"Aw"
2908101,"COCOS","cerrado",740.35,"Aw"
2908200,"CONCEIÄ«O DA FEIRA","mata atlantica",183.88,"Aw"
2908309,"CONCEIÄ«O DO ALMEIDA","mata atlantica",192.5,"Af"
2908408,"CONCEIÄ«O DO COITê","caatinga",326.08,"BSh"
2908507,"CONCEIÄ«O DO JACU÷PE","mata atlantica",187.13,"Af"
2908606,"CONDE","mata atlantica",54.06,"Af"
2908705,"CONDEÈBA","caatinga",786.02,"As"
2908804,"CONTENDAS DO SINCORµ","caatinga",463.61,"BSh"
2908903,"CORAÄ«O DE MARIA","mata atlantica",216.12,"Aw"
2909000,"CORDEIROS","caatinga",842.06,"As"
2909109,"CORIBE","cerrado",687.87,"Aw"
2909208,"CORONEL JO«O Sµ","caatinga",249.34,"BSh"
2909307,"CORRENTINA","cerrado",773.25,"Aw"
2909406,"COTEGIPE","cerrado",454.32,"Aw"
2909505,"CRAVOL∂NDIA","mata atlantica",649.96,"Aw"
2909604,"CRIS‡POLIS","caatinga",174.3,"As"
2909703,"CRIST‡POLIS","cerrado",769.91,"Aw"
2909802,"CRUZ DAS ALMAS","mata atlantica",209.54,"Af"
2909901,"CURAÄµ","caatinga",437.75,"BSh"
2910008,"DµRIO MEIRA","mata atlantica",371.67,"Aw"
2910057,"DIAS D'µVILA","mata atlantica",49.72,"Af"
2910107,"DOM BAS÷LIO","caatinga",557.02,"BSh"
2910206,"DOM MACEDO COSTA","mata atlantica",155.01,"Af"
2910305,"EL÷SIO MEDRADO","mata atlantica",361.7,"Aw"
2910404,"ENCRUZILHADA","mata atlantica",792.19,"Cwa"
2910503,"ENTRE RIOS","mata atlantica",111.58,"Af"
2910602,"ESPLANADA","mata atlantica",96.88,"Af"
2910701,"EUCLIDES DA CUNHA","caatinga",472.36,"As"
2910727,"EUNµPOLIS","mata atlantica",199.19,"Aw"
2910750,"FµTIMA","caatinga",305.02,"As"
2910776,"FEIRA DA MATA","caatinga",574.32,"Aw"
2910800,"FEIRA DE SANTANA","mata atlantica",204.08,"As"
2910859,"FILADêLFIA","caatinga",422.33,"As"
2910909,"FIRMINO ALVES","mata atlantica",369.93,"Aw"
2911006,"FLORESTA AZUL","mata atlantica",284.38,"Aw"
2911105,"FORMOSA DO RIO PRETO","cerrado",721.24,"Aw"
2911204,"GANDU","mata atlantica",275.8,"Af"
2911253,"GAVI«O","caatinga",318.91,"BSh"
2911303,"GENTIO DO OURO","caatinga",865.66,"Aw"
2911402,"GL‡RIA","caatinga",375.9,"BSh"
2911501,"GONGOGI","mata atlantica",163.11,"Af"
2911600,"GOVERNADOR MANGABEIRA","mata atlantica",196.25,"Aw"
2911659,"GUAJERU","caatinga",665.57,"BSh"
2911709,"GUANAMBI","caatinga",597.63,"As"
2911808,"GUARATINGA","mata atlantica",345.6,"Aw"
2911857,"HELI‡POLIS","caatinga",277.84,"As"
2911907,"IAÄU","caatinga",376.11,"BSh"
2912004,"IBIASSUC“","caatinga",658.09,"As"
2912103,"IBICARA÷","mata atlantica",232,"Af"
2912202,"IBICOARA","caatinga",1041.5,"Cfb"
2912301,"IBICU÷","mata atlantica",315.63,"Aw"
2912400,"IBIPEBA","caatinga",717.78,"BSh"
2912509,"IBIPITANGA","caatinga",582.82,"BSh"
2912608,"IBIQUERA","caatinga",563.78,"BSh"
2912707,"IBIRAPITANGA","mata atlantica",246.42,"Af"
2912806,"IBIRAPU«","mata atlantica",146.04,"Am"
2912905,"IBIRATAIA","mata atlantica",296.32,"Af"
2913002,"IBITIARA","caatinga",853.99,"BSh"
2913101,"IBITITµ","caatinga",756.22,"BSh"
2913200,"IBOTIRAMA","caatinga",502.54,"Aw"
2913309,"ICHU","caatinga",280.17,"As"
2913408,"IGAPOR«","cerrado",792.71,"As"
2913457,"IGRAPIÈNA","mata atlantica",121.14,"Af"
2913507,"IGUA÷","mata atlantica",528.5,"Aw"
2913606,"ILHêUS","mata atlantica",110.16,"Af"
2913705,"INHAMBUPE","mata atlantica",232.97,"As"
2913804,"IPECAETµ","caatinga",211.97,"As"
2913903,"IPIAÈ","mata atlantica",224.98,"Af"
2914000,"IPIRµ","caatinga",268.11,"As"
2914109,"IPUPIARA","caatinga",917.2,"As"
2914208,"IRAJUBA","mata atlantica",656.16,"As"
2914307,"IRAMAIA","caatinga",503.18,"BSh"
2914406,"IRAQUARA","caatinga",802.2,"Aw"
2914505,"IRARµ","mata atlantica",260.8,"Aw"
2914604,"IREC“","caatinga",757.29,"BSh"
2914653,"ITABELA","mata atlantica",148.26,"Af"
2914703,"ITABERABA","caatinga",305.05,"BSh"
2914802,"ITABUNA","mata atlantica",128.85,"Af"
2914901,"ITACARê","mata atlantica",114.28,"Af"
2915007,"ITAETê","caatinga",450.22,"Aw"
2915106,"ITAGI","mata atlantica",507.14,"Aw"
2915205,"ITAGIBµ","mata atlantica",229.23,"Af"
2915304,"ITAGIMIRIM","mata atlantica",253.55,"Aw"
2915353,"ITAGUAÄU DA BAHIA","caatinga",469,"BSh"
2915403,"ITAJU DO COL‚NIA","mata atlantica",254.1,"Aw"
2915502,"ITAJU÷PE","mata atlantica",243.69,"Af"
2915601,"ITAMARAJU","mata atlantica",179.66,"Am"
2915700,"ITAMARI","mata atlantica",307.29,"Af"
2915809,"ITAMBê","mata atlantica",458.33,"As"
2915908,"ITANAGRA","mata atlantica",79.55,"Af"
2916005,"ITANHêM","mata atlantica",352.83,"Aw"
2916104,"ITAPARICA","mata atlantica",6.28,"Af"
2916203,"ITAPê","mata atlantica",163.32,"Am"
2916302,"ITAPEBI","mata atlantica",221.64,"Aw"
2916401,"ITAPETINGA","mata atlantica",280.6,"Aw"
2916500,"ITAPICURU","caatinga",222.98,"As"
2916609,"ITAPITANGA","mata atlantica",261.51,"Af"
2916708,"ITAQUARA","mata atlantica",682.94,"Aw"
2916807,"ITARANTIM","mata atlantica",273.05,"Aw"
2916856,"ITATIM","caatinga",308.89,"BSh"
2916906,"ITIRUÄU","mata atlantica",727.28,"As"
2917003,"ITIÈBA","caatinga",377.34,"As"
2917102,"ITOROR‡","mata atlantica",336.28,"Aw"
2917201,"ITUAÄU","caatinga",726.51,"BSh"
2917300,"ITUBERµ","mata atlantica",115.13,"Af"
2917334,"IUIU","caatinga",530.42,"As"
2917359,"JABORANDI","cerrado",796.09,"Aw"
2917409,"JACARACI","caatinga",817.37,"As"
2917508,"JACOBINA","caatinga",604.63,"BSh"
2917607,"JAGUAQUARA","mata atlantica",640.24,"Aw"
2917706,"JAGUARARI","caatinga",527.01,"BSh"
2917805,"JAGUARIPE","mata atlantica",64.51,"Af"
2917904,"JANDA÷RA","mata atlantica",56.08,"Am"
2918001,"JEQUIê","caatinga",498.52,"BSh"
2918100,"JEREMOABO","caatinga",477.16,"BSh"
2918209,"JIQUIRIÄµ","mata atlantica",507.28,"Af"
2918308,"JITAÈNA","mata atlantica",368.29,"Af"
2918357,"JO«O DOURADO","caatinga",782.14,"BSh"
2918407,"JUAZEIRO","caatinga",431.92,"BSh"
2918456,"JUCURUÄU","mata atlantica",448.88,"Am"
2918506,"JUSSARA","caatinga",584.09,"BSh"
2918555,"JUSSARI","mata atlantica",277.26,"Af"
2918605,"JUSSIAPE","caatinga",863.98,"BSh"
2918704,"LAFAIETE COUTINHO","mata atlantica",666.27,"As"
2918753,"LAGOA REAL","caatinga",703.04,"As"
2918803,"LAJE","mata atlantica",216.73,"Af"
2918902,"LAJED«O","mata atlantica",241.99,"Aw"
2919009,"LAJEDINHO","caatinga",593.86,"BSh"
2919058,"LAJEDO DO TABOCAL","mata atlantica",759.17,"As"
2919108,"LAMAR«O","caatinga",267.45,"As"
2919157,"LAP«O","caatinga",771.32,"BSh"
2919207,"LAURO DE FREITAS","mata atlantica",34.14,"Af"
2919306,"LENÄ‡IS","caatinga",692.99,"Aw"
2919405,"LIC÷NIO DE ALMEIDA","caatinga",805.24,"As"
2919504,"LIVRAMENTO DE NOSSA SENHORA","caatinga",622.27,"BSh"
2919553,"LU÷S EDUARDO MAGALH«ES","cerrado",810.51,"Aw"
2919603,"MACAJUBA","caatinga",343.71,"Aw"
2919702,"MACARANI","mata atlantica",401.77,"As"
2919801,"MACAÈBAS","caatinga",751.09,"As"
2919900,"MACURURê","caatinga",437.32,"BSh"
2919926,"MADRE DE DEUS","mata atlantica",4.2,"Af"
2919959,"MAETINGA","caatinga",679.51,"BSh"
2920007,"MAIQUINIQUE","mata atlantica",371.02,"Aw"
2920106,"MAIRI","caatinga",431.87,"As"
2920205,"MALHADA","caatinga",455.64,"As"
2920304,"MALHADA DE PEDRAS","caatinga",535.79,"BSh"
2920403,"MANOEL VITORINO","caatinga",465.71,"BSh"
2920452,"MANSID«O","cerrado",472.33,"Aw"
2920502,"MARACµS","caatinga",600.03,"BSh"
2920601,"MARAGOGIPE","mata atlantica",103.09,"Af"
2920700,"MARAÈ","mata atlantica",98.51,"Af"
2920809,"MARCION÷LIO SOUZA","caatinga",394.49,"BSh"
2920908,"MASCOTE","mata atlantica",188.66,"Af"
2921005,"MATA DE S«O JO«O","mata atlantica",59.4,"Af"
2921054,"MATINA","caatinga",564.49,"As"
2921104,"MEDEIROS NETO","mata atlantica",238.61,"Aw"
2921203,"MIGUEL CALMON","caatinga",657.71,"BSh"
2921302,"MILAGRES","caatinga",493.11,"As"
2921401,"MIRANGABA","caatinga",685.5,"BSh"
2921450,"MIRANTE","caatinga",488.51,"BSh"
2921500,"MONTE SANTO","caatinga",452.01,"BSh"
2921609,"MORPARµ","caatinga",463.89,"Aw"
2921708,"MORRO DO CHAPêU","caatinga",857.29,"BSh"
2921807,"MORTUGABA","caatinga",877.45,"As"
2921906,"MUCUG“","caatinga",1114.74,"Cfb"
2922003,"MUCURI","mata atlantica",78,"Af"
2922052,"MULUNGU DO MORRO","caatinga",917.71,"BSh"
2922102,"MUNDO NOVO","caatinga",541.99,"As"
2922201,"MUNIZ FERREIRA","mata atlantica",120.55,"Af"
2922250,"MUQUêM DO S«O FRANCISCO","caatinga",517.21,"Aw"
2922300,"MURITIBA","mata atlantica",200.68,"Af"
2922409,"MUTU÷PE","mata atlantica",358.22,"Af"
2922508,"NAZARê","mata atlantica",89.03,"Af"
2922607,"NILO PEÄANHA","mata atlantica",111.01,"Af"
2922656,"NORDESTINA","caatinga",301.48,"BSh"
2922706,"NOVA CANA«","mata atlantica",602.95,"Aw"
2922730,"NOVA FµTIMA","caatinga",288.41,"BSh"
2922755,"NOVA IBIµ","mata atlantica",322.56,"Af"
2922805,"NOVA ITARANA","caatinga",648.08,"BSh"
2922854,"NOVA REDENÄ«O","caatinga",417.62,"Aw"
2922904,"NOVA SOURE","caatinga",258.6,"As"
2923001,"NOVA VIÄOSA","mata atlantica",61.83,"Af"
2923035,"NOVO HORIZONTE","caatinga",985.84,"As"
2923050,"NOVO TRIUNFO","caatinga",476.95,"As"
2923100,"OLINDINA","caatinga",197.93,"As"
2923209,"OLIVEIRA DOS BREJINHOS","caatinga",583.63,"As"
2923308,"OURIÄANGAS","mata atlantica",270.67,"Am"
2923357,"OUROL∂NDIA","caatinga",630.92,"BSh"
2923407,"PALMAS DE MONTE ALTO","caatinga",496.98,"As"
2923506,"PALMEIRAS","caatinga",953.8,"Aw"
2923605,"PARAMIRIM","caatinga",756.83,"As"
2923704,"PARATINGA","caatinga",557.1,"As"
2923803,"PARIPIRANGA","caatinga",327.72,"As"
2923902,"PAU BRASIL","mata atlantica",284.57,"Aw"
2924009,"PAULO AFONSO","caatinga",357.08,"BSh"
